Store_ID,Invoice_No,Till_No,Item_No,Txn_Date,SKU_Code,Item_Desc,Qty,Unit,Unit_Price,Price,Cust_ID,Emp_ID
1,100600,4,2,01-Jan-16,SKU068,Frozen Chicken,1,Pack,55,55,24052,EMP006
1,100600,4,3,01-Jan-16,SKU069,Frozen Fish,1,Pack,60,60,24052,EMP006
1,100600,4,4,01-Jan-16,SKU070,Frozen Parathas,1,Pack,34,34,24052,EMP006
1,100600,4,5,01-Jan-16,SKU071,Frozen Peas,1,Pack,88,88,24052,EMP006
1,100600,4,6,01-Jan-16,SKU072,Frozen Pizzas,1,Pack,44,44,24052,EMP006
1,100600,4,7,01-Jan-16,SKU073,Frozen Pork,1,Pack,77,77,24052,EMP006
1,100600,4,8,01-Jan-16,SKU074,Frozen Starters,1,Pack,80,80,24052,EMP006
1,100600,4,9,01-Jan-16,SKU075,Frozen Vegetables,1,Pack,45,45,24052,EMP006
1,100600,4,10,01-Jan-16,SKU076,Fruit Juices,0.5,Litre,67,33.5,24052,EMP006
1,100600,4,11,01-Jan-16,SKU077,Fruit Salads,1,Pack,40,40,24052,EMP006
1,100600,4,12,01-Jan-16,SKU078,Frying Pan,1,Unit,35,35,24052,EMP006
1,100600,4,13,01-Jan-16,SKU079,Games,1,Unit,200,200,24052,EMP006
1,100600,4,14,01-Jan-16,SKU080,Garlic,1,Kg,350,350,24052,EMP006
1,100600,4,15,01-Jan-16,SKU081,Ghee,0.75,Litre,550,412.5,24052,EMP006
1,100600,4,16,01-Jan-16,SKU082,Gift Vouchers,1,Unit,100,100,24052,EMP006
1,100600,4,17,01-Jan-16,SKU083,Gourds,1,Kg,120,120,24052,EMP006
1,100600,4,18,01-Jan-16,SKU084,Grater,1,Unit,34,34,24052,EMP006
1,100600,4,19,01-Jan-16,SKU085,Gravy Mixes/Paste,1,Pack,55,55,24052,EMP006
1,100600,4,20,01-Jan-16,SKU086,Ground Coffee,1,Pack,57,57,24052,EMP006
1,100600,4,21,01-Jan-16,SKU087,Groundnut Oil,1,Kg,450,450,24052,EMP006
1,100600,4,22,01-Jan-16,SKU088,Hair Care,1,Pack,100,100,24052,EMP006
1,100600,4,23,01-Jan-16,SKU089,Hair Creams,1,Pack,110,110,24052,EMP006
1,100600,4,24,01-Jan-16,SKU090,Hair Dye,1,Pack,102,102,24052,EMP006
1,100600,4,25,01-Jan-16,SKU091,Hair Gel,1,Pack,85,85,24052,EMP006
1,100600,4,26,01-Jan-16,SKU092,Hair Oil,1,Pack,89,89,24052,EMP006
1,100600,4,27,01-Jan-16,SKU094,Hand Bags,1,Unit,1000,1000,24052,EMP006
1,100600,4,28,01-Jan-16,SKU098,Hand Blender,1,Unit,750,750,24052,EMP006
1,100600,4,29,01-Jan-16,SKU095,Hand Sanitizers,1,Unit,100,100,24052,EMP006
1,100600,4,30,01-Jan-16,SKU096,Hand Towel,1,Unit,350,350,24052,EMP006
1,100600,4,31,01-Jan-16,SKU097,Hand Wash,1,Unit,100,100,24052,EMP006
1,100600,4,32,01-Jan-16,SKU099,Handicrafts,1,Unit,300,300,24052,EMP006
1,100600,4,33,01-Jan-16,SKU100,Hangers,1,Unit,30,30,24052,EMP006
1,100600,4,34,01-Jan-16,SKU101,Hankies,1,Unit,15,15,24052,EMP006
1,100600,4,35,01-Jan-16,SKU103,Health Formulas,1,Unit,300,300,24052,EMP006
1,100600,4,36,01-Jan-16,SKU102,Health Supplements,1,Pack,25,25,24052,EMP006
1,100600,4,37,01-Jan-16,SKU104,HealthSnacks,1,Pack,60,60,24052,EMP006
1,100600,4,38,01-Jan-16,SKU105,Herbs & Spices,1,Pack,153,153,24052,EMP006
1,100600,4,39,01-Jan-16,SKU106,Honey,1,Kg,70,70,24052,EMP006
1,100600,4,40,01-Jan-16,SKU107,Household,1,Unit,15,15,24052,EMP006
1,100600,4,41,01-Jan-16,SKU108,Household Needs,1,Unit,16,16,24052,EMP006
1,100600,4,42,01-Jan-16,SKU109,Ice Bucket,1,Unit,89,89,24052,EMP006
1,100600,4,43,01-Jan-16,SKU110,Ice Cream Scoop,1,Unit,35,35,24052,EMP006
1,100600,4,44,01-Jan-16,SKU111,Icecream Family Pack,1,Unit,250,250,24052,EMP006
1,100600,4,45,01-Jan-16,SKU112,Imported Fruits,1,Kg,230,230,24052,EMP006
1,100600,4,46,01-Jan-16,SKU093,Soaps,1,Unit,35,35,24052,EMP006
1,100603,4,1,01-Jan-16,SKU010,Banana,1,Kg,60,60,23454,EMP006
1,100603,4,2,01-Jan-16,SKU019,Biscuits,1,Pack,15,15,23454,EMP006
1,100603,4,3,01-Jan-16,SKU020,Black Chocolate,1,Pack,15,15,23454,EMP006
1,100603,4,4,01-Jan-16,SKU023,Body Lotion,1,Pack,89,89,23454,EMP006
1,100603,4,5,01-Jan-16,SKU024,Boiled Rice,1,Kg,50,50,23454,EMP006
1,100603,4,6,01-Jan-16,SKU031,Bread,1,Pack,35,35,23454,EMP006
1,100603,4,7,01-Jan-16,SKU032,Breakfast Cereals,1,Kg,55,55,23454,EMP006
1,100603,4,8,01-Jan-16,SKU034,Brinjal,1,Kg,67,67,23454,EMP006
1,100603,4,9,01-Jan-16,SKU043,Cawliflower,1,Kg,89,89,23454,EMP006
1,100603,4,10,01-Jan-16,SKU044,Cereals,1,Kg,34,34,23454,EMP006
1,100603,4,11,01-Jan-16,SKU048,Cut Vegetables,1,Kg,67,67,23454,EMP006
1,100603,4,12,01-Jan-16,SKU049,Dahi,1,Kg,70,70,23454,EMP006
1,100603,4,13,01-Jan-16,SKU076,Fruit Juices,0.75,Litre,67,50.25,23454,EMP006
1,100603,4,14,01-Jan-16,SKU001,Aerated Drinks,1,Litre,55,55,23454,EMP006
1,100603,4,15,01-Jan-16,SKU004,Apple,1,Kg,220,220,23454,EMP006
1,100603,4,16,01-Jan-16,SKU004,Apple,1,Kg,220,220,23454,EMP006
1,100603,4,17,01-Jan-16,SKU265,Rawa Sooji,1,Kg,56,56,23454,EMP006
1,100612,4,1,01-Jan-16,SKU131,Antiseptic Liquid,1,Unit,110,110,23968,EMP006
1,100612,4,2,01-Jan-16,SKU113,Incense Sticks,1,Unit,35,35,23968,EMP006
1,100612,4,3,01-Jan-16,SKU114,Indian Confectionery,1,Unit,55,55,23968,EMP006
1,100612,4,4,01-Jan-16,SKU115,Infant Formula,1,Kg,182,182,23968,EMP006
1,100612,4,5,01-Jan-16,SKU116,Inflatables,1,Kg,1200,1200,23968,EMP006
1,100612,4,6,01-Jan-16,SKU117,Insect Repellants,1,Unit,180,180,23968,EMP006
1,100612,4,7,01-Jan-16,SKU118,Instant Coffee,1,Pack,76,76,23968,EMP006
1,100612,4,8,01-Jan-16,SKU119,Instant Cup Noodles,1,Pack,33,33,23968,EMP006
1,100612,4,9,01-Jan-16,SKU120,Instant Mixes,1,Pack,100,100,23968,EMP006
1,100612,4,10,01-Jan-16,SKU121,Ironing Boards,1,Unit,376,376,23968,EMP006
1,100612,4,11,01-Jan-16,SKU122,Irons,1,Unit,1200,1200,23968,EMP006
1,100612,4,12,01-Jan-16,SKU123,Jaggery,1,Kg,80,80,23968,EMP006
1,100612,4,13,01-Jan-16,SKU124,Jams & Spreads,1,Kg,200,200,23968,EMP006
1,100612,4,14,01-Jan-16,SKU125,Jams Marmalade,1,Kg,230,230,23968,EMP006
1,100612,4,15,01-Jan-16,SKU126,Jars,1,Unit,150,150,23968,EMP006
1,100612,4,16,01-Jan-16,SKU127,Jars / Dabbas,1,Unit,150,150,23968,EMP006
1,100612,4,17,01-Jan-16,SKU128,Jellies Gelatin,1,Pack,144,144,23968,EMP006
1,100612,4,18,01-Jan-16,SKU129,JMG,1,Unit,200,200,23968,EMP006
1,100612,4,19,01-Jan-16,SKU130,Juices,0.75,Litre,66,49.5,23968,EMP006
1,100612,4,20,01-Jan-16,SKU132,Kadhai,1,Unit,137,137,23968,EMP006
1,100612,4,21,01-Jan-16,SKU133,Kharis,1,Pack,120,120,23968,EMP006
1,100612,4,22,01-Jan-16,SKU134,Kids Wear,1,Unit,800,800,23968,EMP006
1,100612,4,23,01-Jan-16,SKU135,Kitchenware,1,Unit,350,350,23968,EMP006
1,100612,4,24,01-Jan-16,SKU136,Knife,1,Unit,150,150,23968,EMP006
1,100612,4,25,01-Jan-16,SKU137,Ladders,1,Unit,200,200,23968,EMP006
1,100612,4,26,01-Jan-16,SKU138,Ladies Basic Denim,1,Unit,700,700,23968,EMP006
1,100612,4,27,01-Jan-16,SKU139,Ladies Casuals,1,Unit,2000,2000,23968,EMP006
1,100612,4,28,01-Jan-16,SKU140,Ladies Flip Flops,1,Unit,1400,1400,23968,EMP006
1,100612,4,29,01-Jan-16,SKU141,Ladies Hair Accessories,1,Unit,1200,1200,23968,EMP006
1,100612,4,30,01-Jan-16,SKU157,Ladies Pyjama,1,Unit,870,870,23968,EMP006
1,100612,4,31,01-Jan-16,SKU142,Ladies Sleepers,1,Unit,1200,1200,23968,EMP006
1,100612,4,32,01-Jan-16,SKU143,Ladies Socks,1,Unit,150,150,23968,EMP006
1,100612,4,33,01-Jan-16,SKU144,Ladies Tops,1,Unit,650,650,23968,EMP006
1,100612,4,34,01-Jan-16,SKU145,Ladies TShirts,1,Unit,750,750,23968,EMP006
1,100612,4,35,01-Jan-16,SKU146,Lassi,0.75,Litre,45,33.75,23968,EMP006
1,100612,4,36,01-Jan-16,SKU147,Laundry Bag,1,Unit,55,55,23968,EMP006
1,100612,4,37,01-Jan-16,SKU148,Laundry Basket,1,Unit,45,45,23968,EMP006
1,100612,4,38,01-Jan-16,SKU149,Leafies,1,Pack,139,139,23968,EMP006
1,100612,4,39,01-Jan-16,SKU150,Lighter,1,Unit,123,123,23968,EMP006
1,100612,4,40,01-Jan-16,SKU151,Lip Care,1,Unit,33,33,23968,EMP006
1,100612,4,41,01-Jan-16,SKU152,Liquid Detergents,1,Pack,100,100,23968,EMP006
1,100612,4,42,01-Jan-16,SKU153,Liquid Polish,1,Unit,89,89,23968,EMP006
1,100612,4,43,01-Jan-16,SKU154,Living Room Accessories,1,Unit,45,45,23968,EMP006
1,100612,4,44,01-Jan-16,SKU155,Local Confectionery,1,Pack,250,250,23968,EMP006
1,100612,4,45,01-Jan-16,SKU158,Magazines,1,Unit,56,56,23968,EMP006
1,100612,4,46,01-Jan-16,SKU159,Maida,1,Kg,45,45,23968,EMP006
1,100612,4,47,01-Jan-16,SKU160,Mangoes,1,Kg,1200,1200,23968,EMP006
1,100612,4,48,01-Jan-16,SKU161,Margarines,1,Kg,80,80,23968,EMP006
1,100612,4,49,01-Jan-16,SKU162,Marinated Chicken,1,Pack,80,80,23968,EMP006
1,100612,4,50,01-Jan-16,SKU156,Mens Pyjama,1,Unit,770,770,23968,EMP006
1,100621,4,1,01-Jan-16,SKU039,Cakes,1,Kg,650,650,24073,EMP006
1,100621,4,2,01-Jan-16,SKU040,Candles,1,Unit,10,10,24073,EMP006
1,100621,4,3,01-Jan-16,SKU093,Soaps,1,Unit,35,35,24073,EMP006
1,100621,4,4,01-Jan-16,SKU164,Masalas,1,Pack,56,56,24073,EMP006
1,100621,4,5,01-Jan-16,SKU181,Milk,0.75,Litre,50,37.5,24073,EMP006
1,100621,4,6,01-Jan-16,SKU208,Noodles,1,Pack,55,55,24073,EMP006
1,100621,4,7,01-Jan-16,SKU216,Onion,1,Kg,35,35,24073,EMP006
1,100621,4,8,01-Jan-16,SKU221,Other Cereals,1,Kg,87,87,24073,EMP006
1,100621,4,9,01-Jan-16,SKU222,Other Dals,1,Kg,90,90,24073,EMP006
1,100621,4,10,01-Jan-16,SKU223,Other Flours,1,Kg,80,80,24073,EMP006
1,100621,4,11,01-Jan-16,SKU224,Others,1,Kg,120,120,24073,EMP006
1,100621,4,12,01-Jan-16,SKU255,Potato,1,Kg,35,35,24073,EMP006
1,100621,4,13,01-Jan-16,SKU256,Potato Chips,1,Pack,54,54,24073,EMP006
1,100621,4,14,01-Jan-16,SKU259,Pulses,1,Kg,87,87,24073,EMP006
1,100621,4,15,01-Jan-16,SKU262,Raw Chicken,1,Pack,56,56,24073,EMP006
1,100621,4,16,01-Jan-16,SKU263,Raw Mutton,1,Pack,89,89,24073,EMP006
1,100621,4,17,01-Jan-16,SKU264,Raw Rice,1,Kg,66,66,24073,EMP006
1,100621,4,18,01-Jan-16,SKU265,Rawa Sooji,1,Kg,56,56,24073,EMP006
1,100621,4,19,01-Jan-16,SKU269,Regular Eggs,4,Unit,7,28,24073,EMP006
1,100621,4,20,01-Jan-16,SKU271,Rice,1,Kg,68,68,24073,EMP006
1,100621,4,21,01-Jan-16,SKU278,Salad Dressings,1,Pack,25,25,24073,EMP006
1,100621,4,22,01-Jan-16,SKU279,Salt,1,Kg,15,15,24073,EMP006
1,100621,4,23,01-Jan-16,SKU092,Hair Oil,1,Pack,89,89,24073,EMP006
1,100621,4,24,01-Jan-16,SKU301,Wheat,1,Kg,55,55,24073,EMP006
1,100622,4,1,01-Jan-16,SKU194,Mosquito Repellant,1,Unit,89,89,24074,EMP006
1,100622,4,2,01-Jan-16,SKU181,Milk,1,Litre,50,50,24074,EMP006
1,100623,4,1,01-Jan-16,SKU004,Apple,1,Kg,220,220,24075,EMP006
1,100623,4,2,01-Jan-16,SKU005,Atta,1,Kg,60,60,24075,EMP006
1,100623,4,3,01-Jan-16,SKU006,Auto Accessories,1,Unit,500,500,24075,EMP006
1,100623,4,4,01-Jan-16,SKU007,Baby Grooming,1,Pack,250,250,24075,EMP006
1,100623,4,5,01-Jan-16,SKU008,Badminton,1,Unit,450,450,24075,EMP006
1,100623,4,6,01-Jan-16,SKU009,Baking Powder,1,Pack,15,15,24075,EMP006
1,100623,4,7,01-Jan-16,SKU010,Banana,1,Kg,60,60,24075,EMP006
1,100623,4,8,01-Jan-16,SKU011,Bandage,1,Unit,3,3,24075,EMP006
1,100623,4,9,01-Jan-16,SKU012,Basket Ball,1,Unit,260,260,24075,EMP006
1,100623,4,10,01-Jan-16,SKU013,Batter,1,Kg,110,110,24075,EMP006
1,100623,4,11,01-Jan-16,SKU014,Beans,1,Kg,89,89,24075,EMP006
1,100623,4,12,01-Jan-16,SKU015,Bed Sheets,1,Unit,450,450,24075,EMP006
1,100623,4,13,01-Jan-16,SKU032,Breakfast Cereals,1,Kg,55,55,24075,EMP006
1,100623,4,14,01-Jan-16,SKU062,Flavoured Cookies,1,Pack,25,25,24075,EMP006
1,100623,4,15,01-Jan-16,SKU076,Fruit Juices,0.75,Litre,67,50.25,24075,EMP006
1,100623,4,16,01-Jan-16,SKU208,Noodles,1,Pack,55,55,24075,EMP006
1,100623,4,17,01-Jan-16,SKU256,Potato Chips,1,Pack,54,54,24075,EMP006
1,100623,4,18,01-Jan-16,SKU048,Cut Vegetables,1,Kg,67,67,24075,EMP006
1,100623,4,19,01-Jan-16,SKU130,Juices,0.75,Litre,66,49.5,24075,EMP006
1,100624,4,1,01-Jan-16,SKU016,Berries,1,Kg,145,145,24076,EMP006
1,100624,4,2,01-Jan-16,SKU017,Besan,1,Kg,76,76,24076,EMP006
1,100624,4,3,01-Jan-16,SKU018,Beverages,0.75,Litre,77,57.75,24076,EMP006
1,100624,4,4,01-Jan-16,SKU019,Biscuits,1,Pack,15,15,24076,EMP006
1,100624,4,5,01-Jan-16,SKU020,Black Chocolate,1,Pack,15,15,24076,EMP006
1,100624,4,6,01-Jan-16,SKU021,Block Games,1,Unit,245,245,24076,EMP006
1,100624,4,7,01-Jan-16,SKU022,Body Care,1,Pack,123,123,24076,EMP006
1,100624,4,8,01-Jan-16,SKU023,Body Lotion,1,Pack,89,89,24076,EMP006
1,100624,4,9,01-Jan-16,SKU024,Boiled Rice,1,Kg,50,50,24076,EMP006
1,100624,4,10,01-Jan-16,SKU025,Books,1,Unit,18,18,24076,EMP006
1,100624,4,11,01-Jan-16,SKU026,Bottle Opener,1,Unit,25,25,24076,EMP006
1,100624,4,12,01-Jan-16,SKU027,Bottom wear,1,Unit,700,700,24076,EMP006
1,100624,4,13,01-Jan-16,SKU028,Bowls,1,Unit,25,25,24076,EMP006
1,100624,4,14,01-Jan-16,SKU029,Boys Swimsuit,1,Unit,550,550,24076,EMP006
1,100624,4,15,01-Jan-16,SKU030,Branded Cakes,1,Kg,850,850,24076,EMP006
1,100624,4,16,01-Jan-16,SKU031,Bread,1,Pack,35,35,24076,EMP006
1,100625,4,1,01-Jan-16,SKU032,Breakfast Cereals,1,Kg,55,55,24077,EMP006
1,100625,4,2,01-Jan-16,SKU034,Brinjal,1,Kg,67,67,24077,EMP006
1,100625,4,3,01-Jan-16,SKU043,Cawliflower,1,Kg,89,89,24077,EMP006
1,100625,4,4,01-Jan-16,SKU044,Cereals,1,Kg,34,34,24077,EMP006
1,100625,4,5,01-Jan-16,SKU048,Cut Vegetables,1,Kg,67,67,24077,EMP006
1,100625,4,6,01-Jan-16,SKU049,Dahi,1,Kg,70,70,24077,EMP006
1,100625,4,7,01-Jan-16,SKU054,Eggs,1,Unit,10,10,24077,EMP006
1,100625,4,8,01-Jan-16,SKU062,Flavoured Cookies,1,Pack,25,25,24077,EMP006
1,100625,4,9,01-Jan-16,SKU076,Fruit Juices,0.75,Litre,67,50.25,24077,EMP006
1,100625,4,10,01-Jan-16,SKU080,Garlic,1,Kg,350,350,24077,EMP006
1,100625,4,11,01-Jan-16,SKU087,Groundnut Oil,1,Kg,450,450,24077,EMP006
1,100625,4,12,01-Jan-16,SKU092,Hair Oil,1,Pack,89,89,24077,EMP006
1,100625,4,13,01-Jan-16,SKU164,Masalas,1,Pack,56,56,24077,EMP006
1,100625,4,14,01-Jan-16,SKU093,Soaps,0.75,Unit,35,26.25,24077,EMP006
1,100625,4,15,01-Jan-16,SKU208,Noodles,1,Pack,55,55,24077,EMP006
1,100625,4,16,01-Jan-16,SKU263,Raw Mutton,1,Pack,89,89,24077,EMP006
1,100625,4,17,01-Jan-16,SKU279,Salt,1,Kg,15,15,24077,EMP006
1,100625,4,18,01-Jan-16,SKU222,Other Dals,1,Kg,90,90,24077,EMP006
1,100625,4,19,01-Jan-16,SKU223,Other Flours,1,Kg,80,80,24077,EMP006
1,100625,4,20,01-Jan-16,SKU224,Others,1,Kg,120,120,24077,EMP006
1,100625,4,21,01-Jan-16,SKU255,Potato,1,Kg,35,35,24077,EMP006
1,100625,4,22,01-Jan-16,SKU256,Potato Chips,1,Pack,54,54,24077,EMP006
1,100625,4,23,01-Jan-16,SKU259,Pulses,1,Kg,87,87,24077,EMP006
1,100625,4,24,01-Jan-16,SKU262,Raw Chicken,1,Pack,56,56,24077,EMP006
1,100625,4,25,01-Jan-16,SKU263,Raw Mutton,1,Pack,89,89,24077,EMP006
1,100625,4,26,01-Jan-16,SKU264,Raw Rice,1,Kg,66,66,24077,EMP006
1,100625,4,27,01-Jan-16,SKU265,Rawa Sooji,1,Kg,56,56,24077,EMP006
1,100625,4,28,01-Jan-16,SKU269,Regular Eggs,1,Unit,7,7,24077,EMP006
1,100625,4,29,01-Jan-16,SKU271,Rice,1,Kg,68,68,24077,EMP006
1,100625,4,30,01-Jan-16,SKU181,Milk,1,Litre,50,50,24077,EMP006
1,100625,4,31,01-Jan-16,SKU279,Salt,1,Kg,15,15,24077,EMP006
1,100625,4,32,01-Jan-16,SKU093,Soaps,1,Unit,35,35,24077,EMP006
1,100625,4,33,01-Jan-16,SKU271,Rice,1,Kg,68,68,24077,EMP006
1,100625,4,34,01-Jan-16,SKU222,Other Dals,1,Kg,90,90,24077,EMP006
1,100625,4,35,01-Jan-16,SKU301,Wheat,1,Kg,55,55,24077,EMP006
1,100625,4,36,01-Jan-16,SKU224,Others,1,Kg,120,120,24077,EMP006
1,100625,4,37,01-Jan-16,SKU255,Potato,1,Kg,35,35,24077,EMP006
1,100625,4,38,01-Jan-16,SKU256,Potato Chips,1,Pack,54,54,24077,EMP006
1,100625,4,39,01-Jan-16,SKU259,Pulses,1,Kg,87,87,24077,EMP006
1,100625,4,40,01-Jan-16,SKU262,Raw Chicken,1,Pack,56,56,24077,EMP006
1,100625,4,41,01-Jan-16,SKU216,Onion,1,Kg,35,35,24077,EMP006
1,100625,4,42,01-Jan-16,SKU264,Raw Rice,1,Kg,66,66,24077,EMP006
1,100625,4,43,01-Jan-16,SKU265,Rawa Sooji,1,Kg,56,56,24077,EMP006
1,100625,4,44,01-Jan-16,SKU269,Regular Eggs,1,Unit,7,7,24077,EMP006
1,100625,4,45,01-Jan-16,SKU301,Wheat,1,Kg,55,55,24077,EMP006
2,100001,1,1,01-Jan-16,SKU262,Raw Chicken,1,Pack,56,56,23453,EMP008
2,100001,1,2,01-Jan-16,SKU263,Raw Mutton,1,Pack,89,89,23453,EMP008
2,100001,1,3,01-Jan-16,SKU264,Raw Rice,1,Kg,66,66,23453,EMP008
2,100001,1,4,01-Jan-16,SKU265,Rawa Sooji,1,Kg,56,56,23453,EMP008
2,100001,1,5,01-Jan-16,SKU216,Onion,1,Kg,35,35,23453,EMP008
2,100001,1,6,01-Jan-16,SKU271,Rice,1,Kg,68,68,23453,EMP008
2,100001,1,7,01-Jan-16,SKU278,Salad Dressings,1,Pack,25,25,23453,EMP008
2,100004,1,1,01-Jan-16,SKU181,Milk,0.75,Litre,50,37.5,23456,EMP008
2,100005,1,1,01-Jan-16,SKU031,Bread,1,Pack,35,35,23457,EMP008
2,100005,1,2,01-Jan-16,SKU124,Jams & Spreads,1,Kg,200,200,23457,EMP008
2,100005,1,3,01-Jan-16,SKU130,Juices,0.75,Litre,66,49.5,23457,EMP008
2,100006,1,1,01-Jan-16,SKU093,Soaps,1,Unit,35,35,23458,EMP008
2,100006,1,2,01-Jan-16,SKU044,Cereals,1,Kg,34,34,23458,EMP008
2,100006,1,3,01-Jan-16,SKU048,Cut Vegetables,1,Kg,67,67,23458,EMP008
2,100006,1,4,01-Jan-16,SKU049,Dahi,1,Kg,70,70,23458,EMP008
2,100006,1,5,01-Jan-16,SKU076,Fruit Juices,0.75,Litre,67,50.25,23458,EMP008
2,100006,1,6,01-Jan-16,SKU279,Salt,1,Kg,15,15,23458,EMP008
2,100006,1,7,01-Jan-16,SKU301,Wheat,1,Kg,55,55,23458,EMP008
2,100006,1,8,01-Jan-16,SKU034,Brinjal,1,Kg,67,67,23458,EMP008
2,100006,1,9,01-Jan-16,SKU194,Mosquito Repellant,1,Unit,89,89,23458,EMP008
2,100007,1,1,01-Jan-16,SKU038,Butter,1,Kg,300,300,23459,EMP008
2,100007,1,2,01-Jan-16,SKU043,Cawliflower,1,Kg,89,89,23459,EMP008
2,100007,1,3,01-Jan-16,SKU194,Mosquito Repellant,1,Unit,89,89,23459,EMP008
2,100007,1,4,01-Jan-16,SKU031,Bread,1,Pack,35,35,23459,EMP008
2,100007,1,5,01-Jan-16,SKU034,Brinjal,1,Kg,67,67,23459,EMP008
2,100009,1,1,01-Jan-16,SKU002,Agarbatties,1,Pack,40,40,23461,EMP008
2,100009,1,2,01-Jan-16,SKU002,Agarbatties,1,Pack,40,40,23461,EMP008
2,100009,1,3,01-Jan-16,SKU002,Agarbatties,1,Pack,40,40,23461,EMP008
2,100009,1,4,01-Jan-16,SKU002,Agarbatties,1,Pack,40,40,23461,EMP008
2,100009,1,5,01-Jan-16,SKU002,Agarbatties,1,Pack,40,40,23461,EMP008
2,100009,1,6,01-Jan-16,SKU002,Agarbatties,1,Pack,40,40,23461,EMP008
2,100009,1,7,01-Jan-16,SKU002,Agarbatties,1,Pack,40,40,23461,EMP008
2,100011,1,1,01-Jan-16,SKU044,Cereals,1,Kg,34,34,23463,EMP008
2,100011,1,2,01-Jan-16,SKU048,Cut Vegetables,1,Kg,67,67,23463,EMP008
2,100011,1,3,01-Jan-16,SKU049,Dahi,1,Kg,70,70,23463,EMP008
2,100011,1,4,01-Jan-16,SKU062,Flavoured Cookies,1,Pack,25,25,23463,EMP008
2,100011,1,5,01-Jan-16,SKU076,Fruit Juices,0.75,Litre,67,50.25,23463,EMP008
2,100011,1,6,01-Jan-16,SKU256,Potato Chips,1,Pack,54,54,23463,EMP008
2,100011,1,7,01-Jan-16,SKU262,Raw Chicken,1,Pack,56,56,23463,EMP008
2,100011,1,8,01-Jan-16,SKU263,Raw Mutton,1,Pack,89,89,23463,EMP008
2,100011,1,9,01-Jan-16,SKU130,Juices,0.75,Litre,66,49.5,23463,EMP008
2,100011,1,10,01-Jan-16,SKU194,Mosquito Repellant,1,Unit,89,89,23463,EMP008
2,100013,1,1,01-Jan-16,SKU004,Apple,1,Kg,220,220,23465,EMP008
2,100013,1,2,01-Jan-16,SKU010,Banana,1,Kg,60,60,23465,EMP008
2,100013,1,3,01-Jan-16,SKU019,Biscuits,1,Pack,15,15,23465,EMP008
2,100013,1,4,01-Jan-16,SKU020,Black Chocolate,1,Pack,15,15,23465,EMP008
2,100013,1,5,01-Jan-16,SKU023,Body Lotion,1,Pack,89,89,23465,EMP008
2,100013,1,6,01-Jan-16,SKU024,Boiled Rice,1,Kg,50,50,23465,EMP008
2,100013,1,7,01-Jan-16,SKU031,Bread,1,Pack,35,35,23465,EMP008
2,100013,1,8,01-Jan-16,SKU032,Breakfast Cereals,1,Kg,55,55,23465,EMP008
2,100013,1,9,01-Jan-16,SKU034,Brinjal,1,Kg,67,67,23465,EMP008
2,100013,1,10,01-Jan-16,SKU043,Cawliflower,1,Kg,89,89,23465,EMP008
2,100013,1,11,01-Jan-16,SKU044,Cereals,1,Kg,34,34,23465,EMP008
2,100013,1,12,01-Jan-16,SKU048,Cut Vegetables,1,Kg,67,67,23465,EMP008
2,100013,1,13,01-Jan-16,SKU049,Dahi,1,Kg,70,70,23465,EMP008
2,100013,1,14,01-Jan-16,SKU076,Fruit Juices,0.75,Litre,67,50.25,23465,EMP008
2,100013,1,15,01-Jan-16,SKU080,Garlic,1,Kg,350,350,23465,EMP008
2,100013,1,16,01-Jan-16,SKU087,Groundnut Oil,1,Kg,450,450,23465,EMP008
2,100013,1,17,01-Jan-16,SKU087,Groundnut Oil,1,Kg,450,450,23465,EMP008
2,100013,1,18,01-Jan-16,SKU164,Masalas,1,Pack,56,56,23465,EMP008
2,100013,1,19,01-Jan-16,SKU181,Milk,0.75,Litre,50,37.5,23465,EMP008
2,100013,1,20,01-Jan-16,SKU208,Noodles,1,Pack,55,55,23465,EMP008
2,100013,1,21,01-Jan-16,SKU269,Regular Eggs,4,Unit,7,28,23465,EMP008
2,100013,1,22,01-Jan-16,SKU221,Other Cereals,1,Kg,87,87,23465,EMP008
2,100013,1,23,01-Jan-16,SKU222,Other Dals,1,Kg,90,90,23465,EMP008
2,100013,1,24,01-Jan-16,SKU223,Other Flours,1,Kg,80,80,23465,EMP008
2,100013,1,25,01-Jan-16,SKU224,Others,1,Kg,120,120,23465,EMP008
2,100013,1,26,01-Jan-16,SKU255,Potato,1,Kg,35,35,23465,EMP008
2,100013,1,27,01-Jan-16,SKU256,Potato Chips,1,Pack,54,54,23465,EMP008
2,100013,1,28,01-Jan-16,SKU259,Pulses,1,Kg,87,87,23465,EMP008
2,100013,1,29,01-Jan-16,SKU216,Onion,1,Kg,35,35,23465,EMP008
2,100013,1,30,01-Jan-16,SKU093,Soaps,1,Unit,35,35,23465,EMP008
2,100013,1,31,01-Jan-16,SKU263,Raw Mutton,1,Pack,89,89,23465,EMP008
2,100013,1,32,01-Jan-16,SKU001,Aerated Drinks,1,Litre,55,55,23465,EMP008
2,100013,1,33,01-Jan-16,SKU262,Raw Chicken,1,Pack,56,56,23465,EMP008
2,100013,1,34,01-Jan-16,SKU262,Raw Chicken,1,Pack,56,56,23465,EMP008
2,100014,1,1,01-Jan-16,SKU004,Apple,1,Kg,220,220,23466,EMP008
2,100014,1,2,01-Jan-16,SKU010,Banana,1,Kg,60,60,23466,EMP008
